,index_content,word,nature,content_type,index_word
49256,1590,费用,n,neg,27
49258,1590,态度,n,neg,28
49267,1590,人员,n,neg,31
49278,1590,购物,n,neg,35
49280,1590,建议,n,neg,36
49289,1590,售后,n,neg,39
49294,1591,免费,vn,neg,1
49300,1592,材料费,n,neg,3
49308,1592,免费,vn,neg,6
49312,1592,收费,n,neg,8
49316,1592,安装费,n,neg,9
49328,1592,心,n,neg,12
49333,1592,太贵,nr,neg,14
49342,1592,产品,n,neg,16
49347,1592,建议,n,neg,17
49356,1592,坑,n,neg,18
49359,1592,坑人,n,neg,19
49364,1593,售后,n,neg,1
49367,1593,管件,n,neg,2
49378,1593,售后,n,neg,4
49390,1593,管件,n,neg,8
49394,1593,金属,n,neg,9
49405,1593,产品,n,neg,12
49411,1593,售后,n,neg,13
49414,1593,师傅,nr,neg,15
49429,1593,角阀,n,neg,20
49434,1593,材质,n,neg,22
49435,1593,全铜,n,neg,23
49437,1593,售后,n,neg,24
49439,1593,费用,n,neg,25
49444,1593,售后,n,neg,26
49445,1593,所带,n,neg,27
49446,1593,管件,n,neg,28
49461,1593,试水,n,neg,33
49466,1593,温度,n,neg,34
49474,1593,速度,n,neg,37
49480,1593,小时,n,neg,40
49482,1593,角阀,n,neg,41
49485,1593,漏水,n,neg,43
49488,1593,售后,n,neg,44
49489,1593,电话,n,neg,45
49492,1593,情况,n,neg,46
49494,1593,售后,n,neg,47
49501,1593,角阀,n,neg,50
49510,1593,售后,n,neg,53
49513,1593,上门,ns,neg,54
49517,1593,上门,ns,neg,56
49525,1593,产品,n,neg,58
49529,1593,外行,n,neg,59
49531,1593,产品,n,neg,60
49541,1593,机器,n,neg,63
49545,1593,上门,ns,neg,64
49552,1593,原因,n,neg,65
49560,1593,客户,n,neg,67
49572,1593,小时,n,neg,69
49576,1593,将角阀,n,neg,70
49580,1593,生料,n,neg,72
49586,1593,角阀,n,neg,75
49589,1593,测试,vn,neg,77
49598,1593,售后,n,neg,78
49607,1593,谢谢,nr,neg,81
49608,1593,售后,n,neg,82
49612,1593,谢谢你们,nr,neg,83
49619,1593,电话,n,neg,86
49622,1593,售后,n,neg,88
49624,1593,上门,ns,neg,89
49632,1593,售后,n,neg,91
49657,1593,售后,n,neg,96
49658,1593,技术,n,neg,97
49663,1593,外行,n,neg,99
49670,1594,样子,n,neg,2
49677,1594,效果,n,neg,4
49680,1594,保温,n,neg,6
49681,1594,性,n,neg,7
49698,1594,水,n,neg,14
49703,1595,商品,n,neg,1
49705,1595,速度,n,neg,3
49716,1595,热水,n,neg,9
49718,1595,水温,n,neg,10
49723,1595,表面,n,neg,12
49724,1595,黑色,n,neg,13
49726,1595,面板,n,neg,14
49733,1595,皮,n,neg,16
49743,1595,质量,n,neg,17
49748,1595,功能,n,neg,18
49749,1595,低端,n,neg,19
49752,1595,速度,n,neg,21
49759,1595,软管,n,neg,25
49761,1595,漏水,n,neg,26
49765,1595,售后,n,neg,28
49772,1596,神坑,n,neg,2
49775,1596,管子,n,neg,4
49783,1597,花洒,nr,neg,1
49789,1597,塑料,n,neg,5
49805,1597,朋友,n,neg,9
49826,1598,东西,ns,neg,1
49841,1598,降价,n,neg,3
49843,1598,降价,n,neg,4
49851,1598,客服,n,neg,5
49854,1598,客服,n,neg,7
49893,1598,家装,n,neg,20
49899,1598,水,n,neg,22
49903,1598,小时,n,neg,24
49908,1598,感觉,n,neg,26
49914,1598,水壶,n,neg,28
49919,1598,烧水,n,neg,29
49924,1598,混,n,neg,31
49925,1598,水阀,n,neg,32
49931,1598,热水,n,neg,34
49936,1598,少,n,neg,36
49939,1598,客服,n,neg,37
49942,1598,客服,n,neg,39
49947,1598,水压,n,neg,40
49953,1598,检查,vn,neg,41
49960,1598,水阀,n,neg,45
49967,1598,办法,n,neg,47
49973,1598,混,n,neg,48
49974,1598,水阀,n,neg,49
49979,1598,鸡,n,neg,52
49980,1598,恶心,n,neg,53
49983,1598,购物,n,neg,54
49996,1598,手机,n,neg,56
50003,1598,屏幕,n,neg,59
50005,1598,白点,n,neg,60
50019,1599,姐姐,n,neg,2
50033,1599,技术,n,neg,6
50036,1599,收费,n,neg,7
50037,1599,块钱,n,neg,8
50038,1599,安装费,n,neg,9
50042,1599,病,n,neg,10
50045,1599,线,n,neg,11
50054,1599,评,n,neg,14
50069,1600,电话,n,neg,6
50075,1600,产品,n,neg,8
50080,1600,品牌,n,neg,9
50086,1601,产品,n,neg,1
50090,1601,毛病,n,neg,2
50094,1601,时,ng,neg,4
50098,1601,配件,n,neg,6
50104,1601,娘,n,neg,9
50106,1601,机器,n,neg,10
50110,1601,配件,n,neg,12
50121,1601,实体店,n,neg,17
50127,1601,坑,n,neg,19
50136,1602,太坑,n,neg,4
50140,1602,评,n,neg,6
50144,1603,配件,n,neg,2
50147,1603,塑料,n,neg,4
50151,1604,坑,n,neg,1
50153,1604,烧水,n,neg,2
50158,1604,效率,n,neg,4
50163,1604,安装费,n,neg,7
50172,1605,水流,n,neg,1
50175,1605,降温,n,neg,3
50180,1605,产品,n,neg,4
50182,1605,东西,ns,neg,5
50187,1605,降价,n,neg,7
50190,1605,麻烦,an,neg,9
50196,1605,建议,n,neg,12
50202,1605,实体店,n,neg,14
50208,1605,收费,n,neg,16
50213,1605,段时间,nr,neg,17
50218,1606,配件,n,neg,1
50223,1606,客户,n,neg,3
50229,1607,物流,n,neg,1
50232,1607,力,n,neg,2
50239,1607,评,n,neg,5
50241,1608,保温,n,neg,1
50242,1608,效果,n,neg,2
50247,1608,温度,n,neg,5
50268,1608,误差,n,neg,11
50269,1608,九度,ns,neg,12
50270,1609,材料费,n,neg,1
50271,1609,太贵,nr,neg,2
50286,1610,态度,n,neg,1
50296,1610,机器,n,neg,4
50298,1610,自带,n,neg,5
50300,1610,装上,n,neg,6
50305,1610,卫生间,n,neg,8
50306,1610,通水,n,neg,9
50319,1610,水电工,n,neg,12
50326,1610,材料费,n,neg,13
50335,1611,人员,n,neg,2
50337,1611,骗钱,n,neg,4
50340,1611,阀门,n,neg,5
50341,1611,漏水,n,neg,6
50346,1612,人员,n,neg,2
50349,1612,时,n,neg,4
50352,1612,机子,n,neg,6
50354,1612,电路板,n,neg,8
50364,1612,师傅,nr,neg,12
50368,1612,电路板,n,neg,15
50373,1612,机子,n,neg,17
50375,1612,配件,n,neg,18
50377,1612,垃圾,n,neg,19
50381,1612,塑料,n,neg,21
50392,1612,配件,n,neg,23
50398,1612,师傅,nr,neg,25
50407,1612,板房,n,neg,26
50413,1612,老爸,n,neg,28
50415,1612,朋友,n,neg,29
50421,1612,人员,n,neg,33
50426,1612,电路板,n,neg,35
50429,1612,购物,n,neg,36
50433,1612,死心,n,neg,37
50449,1613,小时,n,neg,5
50462,1613,小时,n,neg,11
50476,1614,机器,n,neg,3
50479,1614,评,n,neg,5
50489,1615,收费,n,neg,6
50495,1615,变象,n,neg,7
50496,1615,收,n,neg,8
50497,1615,安装费,n,neg,9
50499,1616,速度慢,n,neg,1
50506,1617,段时间,nr,neg,2
50509,1617,评价,n,neg,3
50513,1617,管件,n,neg,4
50514,1617,费太坑,nr,neg,5
50517,1617,安装工,n,neg,6
50522,1617,价格,n,neg,7
50524,1617,计费,n,neg,8
50534,1617,价格,n,neg,9
50543,1617,安装工,n,neg,12
50547,1617,地道,n,neg,14
50549,1618,人员,n,neg,2
50550,1618,太特,nrt,neg,3
50552,1618,坑,n,neg,4
50556,1618,坑人,n,neg,5
50564,1619,机子,n,neg,1
50572,1619,要价,n,neg,6
50573,1619,天价,n,neg,7
50575,1619,市场,n,neg,8
50583,1619,公司,n,neg,12
50586,1619,价,n,neg,13
50595,1619,手机,n,neg,16
50597,1619,满意度,ns,neg,18
50610,1620,差评,n,neg,1
50617,1620,师傅,nr,neg,4
50626,1620,水管,n,neg,7
50627,1620,花洒,nr,neg,8
50628,1620,进水口,n,neg,9
50638,1620,收费,n,neg,12
50640,1620,配件,n,neg,13
50644,1620,收据,n,neg,14
50651,1620,免费,vn,neg,16
50657,1620,块钱,n,neg,18
50660,1621,星,n,neg,1
50666,1621,人员,n,neg,4
50668,1621,坑人,n,neg,6
50675,1621,整,n,neg,10
50689,1622,烧水,n,neg,1
50692,1623,售后,n,neg,2
50709,1623,靠墙,n,neg,11
50718,1623,收费,n,neg,14
50731,1624,安装费,n,neg,3
50738,1624,评,n,neg,6
50743,1625,万家乐,nr,neg,3
50745,1625,产品,n,neg,4
50754,1625,水,n,neg,8
50761,1625,浴霸,n,neg,11
50762,1625,组件,n,neg,12
50764,1625,垃圾,n,neg,14
50773,1625,换,nz,neg,17
50774,1625,供应商,n,neg,18
50794,1626,评,n,neg,2
50805,1626,价格,n,neg,3
50813,1626,价,n,neg,5
50816,1627,商品,n,neg,1
50818,1627,差评,n,neg,2
50831,1627,体会,n,neg,6
50835,1627,商品,n,neg,7
50844,1627,情况,n,neg,12
50854,1627,时间,n,neg,18
50857,1627,客服,n,neg,19
50862,1627,客服,n,neg,21
50868,1627,商品,n,neg,25
50872,1627,客服,n,neg,27
50874,1627,态度,n,neg,28
50883,1628,星,n,neg,2
50891,1628,漏水,n,neg,4
50894,1628,售后,n,neg,5
50897,1628,水压,n,neg,6
50902,1628,减压阀,n,neg,8
50904,1628,材料,n,neg,9
50910,1628,安装费,n,neg,12
50912,1628,漏水,n,neg,13
50927,1629,理由,n,neg,4
50932,1629,消费者,n,neg,7
50945,1631,新房子,n,neg,3
50949,1631,海尔,nrt,neg,5
50953,1631,速度,n,neg,7
50958,1631,小时,n,neg,9
50968,1632,装,n,neg,3
50980,1632,评,n,neg,5
50993,1634,消费,vn,neg,3
51001,1634,水管,n,neg,5
51009,1634,附件,n,neg,10
51011,1634,钱,n,neg,11
51024,1634,纯属,n,neg,14
51026,1634,消费,vn,neg,16
51029,1634,评,n,neg,18
51037,1635,质量,n,neg,2
51042,1635,免费,vn,neg,3
51047,1635,材料费,n,neg,6
51058,1635,师傅,nr,neg,11
51059,1635,态度,n,neg,12
51063,1635,亲们,n,neg,15
51071,1635,太坑,n,neg,17
51076,1636,货,n,neg,2
51093,1637,降价,n,neg,1
51099,1637,价格,n,neg,2
51100,1637,保护期,n,neg,3
51101,1637,降价,n,neg,4
51110,1638,水管,n,neg,1
51114,1638,装,n,neg,2
51119,1638,建议,n,neg,4
51122,1638,评,n,neg,6
51131,1640,材料,n,neg,2
51132,1640,费用,n,neg,3
51138,1640,水压,n,neg,5
51152,1640,六楼,ns,neg,9
51154,1640,楼顶,n,neg,10
51156,1640,水箱,n,neg,11
51160,1640,冷水,n,neg,13
51165,1640,大水,n,neg,14
51167,1640,咨询,vn,neg,15
51169,1640,人员,n,neg,17
51174,1640,办法,n,neg,18
51179,1640,泵,n,neg,20
51193,1640,换,nz,neg,22
51200,1640,安装费,n,neg,26
51205,1640,悲剧,n,neg,27
51208,1641,星,n,neg,2
51211,1641,物流,n,neg,3
51214,1641,师傅,nr,neg,5
51217,1641,物流,n,neg,6
51221,1641,师傅,nr,neg,8
51227,1641,包装箱,n,neg,10
51233,1641,说明书,n,neg,13
51236,1641,遥控器,n,neg,15
51272,1641,诚信,nz,neg,21
51293,1644,垃圾,n,neg,1
51297,1644,客服,n,neg,3
51308,1644,客户,n,neg,9
51314,1644,时间,n,neg,12
51320,1644,服务,vn,neg,14
51325,1644,专业,n,neg,15
51330,1644,客服,n,neg,17
51334,1644,背景,n,neg,19
51337,1644,杂音,n,neg,21
51344,1644,关键,n,neg,25
51346,1644,地方,n,neg,26
51351,1644,垃圾,n,neg,28
51352,1644,评分,n,neg,29
51355,1644,星,n,neg,30
51360,1644,物流配送,n,neg,32
51361,1644,专业,n,neg,33
51364,1644,客服,n,neg,35
51368,1645,师傅,nr,neg,2
51371,1645,装,n,neg,3
51375,1646,差评,n,neg,1
51378,1646,评,n,neg,3
51382,1646,评,n,neg,5
51386,1646,星,n,neg,7
51393,1646,评,n,neg,11
51396,1646,品质,n,neg,12
51400,1646,服务,vn,neg,13
51407,1646,气道,n,neg,15
51408,1646,半死,n,neg,16
51416,1646,浪费,n,neg,18
51420,1646,电话费,n,neg,19
51422,1646,客服,n,neg,20
51436,1646,货,n,neg,26
51441,1646,小事,n,neg,28
51453,1646,手,n,neg,32
51468,1646,时间,n,neg,37
51478,1646,客户,n,neg,41
51496,1646,时间,n,neg,47
51502,1646,电话,n,neg,50
51516,1646,客服,n,neg,54
51532,1646,评,n,neg,59
51536,1646,评,n,neg,61
51540,1646,评,n,neg,63
51546,1646,客户,n,neg,65
51555,1646,材料,n,neg,69
51556,1646,收费,n,neg,70
51561,1646,评差,n,neg,73
51564,1647,免费,vn,neg,1
51567,1647,上门,ns,neg,3
51572,1647,材料费,n,neg,6
51584,1648,费用,n,neg,5
51602,1650,免费,vn,neg,4
51609,1650,材料费,n,neg,7
51621,1651,坑人,n,neg,2
51626,1651,降价,n,neg,3
51632,1651,消费,vn,neg,6
51633,1651,欺诈,vn,neg,7
51635,1652,安装费,n,neg,1
51636,1652,太贵,nr,neg,2
51643,1652,垃圾,n,neg,3
51646,1653,客服,n,neg,2
51653,1653,事,n,neg,6
51658,1653,问,n,neg,8
51664,1654,遥控,vn,neg,1
51668,1654,产品,n,neg,2
51670,1654,检验,vn,neg,3
51671,1654,质量,n,neg,4
51682,1655,烧水,n,neg,5
51693,1657,服务态度,n,neg,1
51696,1657,产品质量,n,neg,3
51706,1657,网购,n,neg,6
51710,1657,水,n,neg,8
51716,1657,水温,n,neg,11
51724,1657,换货,nz,neg,15
51729,1657,语,ng,neg,17
51743,1658,购物,n,neg,3
51751,1658,评价,n,neg,5
51778,1658,师傅,nr,neg,15
51789,1658,理由,n,neg,19
51797,1658,照片,n,neg,21
51798,1658,水印,n,neg,22
51802,1658,时间,n,neg,23
51819,1658,水,n,neg,28
51828,1658,水,n,neg,33
51842,1658,售后,n,neg,40
51844,1658,售后,n,neg,41
51849,1658,气温,n,neg,44
51879,1658,情况,n,neg,51
51880,1658,客服,n,neg,52
51888,1658,消费者,n,neg,55
51891,1658,误导,n,neg,56
51897,1658,评,n,neg,58
51908,1659,漏花,n,neg,6
51910,1659,组件,n,neg,8
51919,1659,妈蛋,n,neg,11
51924,1659,中通,nt,neg,13
51926,1659,硬生生,n,neg,14
51937,1659,烧水,n,neg,17
51941,1659,评,n,neg,20
51944,1659,评,n,neg,22
51947,1659,评,n,neg,24
51949,1659,机子,n,neg,25
51953,1659,毛用,n,neg,28
51955,1659,东西,ns,neg,29
51964,1659,气死人,n,neg,33
51970,1660,我会,n,neg,1
51981,1660,评价,n,neg,5
51983,1660,烧水,n,neg,6
51992,1660,小时,n,neg,12
51995,1660,太阳能,n,neg,13
52000,1660,漏水,n,neg,15
52002,1660,漏水,n,neg,16
52004,1660,漏水,n,neg,17
52015,1660,漏水,n,neg,21
52021,1660,办法,n,neg,22
52025,1660,烧水,n,neg,24
52033,1660,保温,n,neg,27
52044,1660,电费,n,neg,31
52046,1660,钱,n,neg,32
52060,1660,烧水,n,neg,38
52068,1660,水,n,neg,42
52077,1660,气,n,neg,46
52081,1660,理由,n,neg,48
52082,1660,退换货,n,neg,49
52085,1660,鬼话,n,neg,51
52100,1660,花钱买,ns,neg,55
52101,1660,教训,vn,neg,56
52112,1660,害人,n,neg,58
52114,1660,东西,ns,neg,59
52117,1660,垃圾,n,neg,60
52124,1660,花钱,n,neg,62
52129,1661,评,n,neg,2
52137,1661,上门,ns,neg,7
52139,1661,师傅,nr,neg,9
52144,1661,收费,n,neg,10
52147,1661,用户,n,neg,11
52158,1661,收费,n,neg,16
52170,1661,豆腐渣工程,n,neg,20
52172,1661,插头,n,neg,21
52178,1661,电源,n,neg,23
52185,1661,浴室,n,neg,27
52195,1661,专业,n,neg,31
52199,1661,好歹,n,neg,32
52201,1661,牌子,n,neg,33
52212,1662,遥控器,n,neg,2
52230,1663,安装费,n,neg,3
52242,1665,东西,ns,neg,1
52246,1665,安装费,n,neg,3
52254,1665,东西,ns,neg,8
52259,1666,安装费,n,neg,1
52273,1666,官网,n,neg,5
52274,1666,价格,n,neg,6
52282,1666,师傅,nr,neg,8
52290,1666,起码,n,neg,10
52292,1666,坑,n,neg,11
52296,1667,流程,n,neg,1
52300,1667,费用,n,neg,3
52304,1668,安装费,n,neg,1
52312,1668,时,ng,neg,3
52319,1668,封顶,n,neg,5
52330,1669,材料,n,neg,3
52345,1669,收据,n,neg,10
52349,1669,变相,n,neg,11
52350,1669,勒索,nrt,neg,12
52358,1669,售后,n,neg,15
52366,1669,曝光,nz,neg,18
52372,1669,企业,n,neg,21
52373,1669,现象,n,neg,22
52376,1670,评,n,neg,2
52378,1670,建议,n,neg,3
52383,1670,瓦,n,neg,5
52387,1670,浪费,n,neg,7
52388,1670,钱,n,neg,8
52392,1670,垃圾,n,neg,9
52399,1670,实体店,n,neg,11
52404,1671,评,n,neg,2
52408,1671,垃圾,n,neg,5
52415,1671,配件,n,neg,8
52423,1671,电,n,neg,13
52434,1672,评,n,neg,2
52439,1672,安装费,n,neg,4
52441,1672,坑人,n,neg,6
52447,1672,收费,n,neg,9
52452,1672,金,nr,neg,10
52453,1672,东,ns,neg,11
52459,1673,购物,n,neg,2
52461,1673,浴室,n,neg,3
52466,1673,理由,n,neg,5
52470,1673,材料费,n,neg,7
52482,1674,安装费,n,neg,1
52488,1674,贵,n,neg,3
52491,1674,实体店,n,neg,4
52495,1674,坑,n,neg,6
52511,1675,大坑,n,neg,6
52531,1675,事,n,neg,15
52534,1675,评,n,neg,17
52542,1675,烧水,n,neg,19
52545,1675,水温,n,neg,21
52550,1675,水,n,neg,24
52557,1675,个头,n,neg,26
52581,1675,差太,n,neg,35
52584,1676,售后,n,neg,1
52592,1676,活动,vn,neg,6
52596,1676,安装费,n,neg,7
52605,1676,售后,n,neg,9
52611,1676,钱,n,neg,13
52620,1676,售后,n,neg,15
52653,1676,材料,n,neg,19
52657,1676,管子,n,neg,21
52659,1676,图片,n,neg,22
52665,1676,管子,n,neg,25
52670,1676,减压阀,n,neg,27
52676,1676,块钱,n,neg,29
52679,1676,感觉,n,neg,30
52683,1676,狮子,n,neg,31
52685,1676,开口,n,neg,32
52689,1676,售后,n,neg,33
52694,1676,管理,vn,neg,35
52700,1676,乱象,n,neg,36
52702,1677,安装费,n,neg,1
52707,1677,市场,n,neg,5
52709,1677,价格,n,neg,6
52714,1677,购买者,n,neg,8
52716,1677,慎重考虑,nr,neg,9
52721,1678,太次,n,neg,3
52727,1678,服务,vn,neg,5
52732,1679,态度,n,neg,2
52736,1679,骂人,n,neg,4
52740,1680,小时,n,neg,1
52751,1681,收费,n,neg,2
52753,1681,服务,vn,neg,3
52771,1682,免费,vn,neg,2
52784,1682,水管,n,neg,5
52790,1682,收费,n,neg,7
52792,1683,产品,n,neg,1
52803,1683,产品,n,neg,4
52812,1683,比例,n,neg,6
52827,1683,品牌,n,neg,9
52831,1683,语,ng,neg,10
52836,1683,费用,n,neg,12
52838,1683,产品,n,neg,14
52839,1683,费用,n,neg,15
52870,1684,下单,n,neg,3
52873,1684,降价,n,neg,4
52876,1684,客户,n,neg,5
52883,1684,原价,n,neg,7
52886,1685,东西,ns,neg,2
52902,1685,装上,n,neg,8
52906,1685,差评,n,neg,9
52929,1686,差差,n,neg,7
52930,1686,差差,n,neg,8
52931,1687,售后,n,neg,1
52942,1687,吊顶,n,neg,6
52948,1687,铁,n,neg,9
52949,1687,片子,n,neg,10
52961,1687,安装费,n,neg,14
52967,1687,师傅,nr,neg,16
52968,1687,安装费,n,neg,17
52974,1687,卡有,nr,neg,20
52975,1687,误导性,n,neg,21
52976,1687,消费,vn,neg,22
52985,1688,小时,n,neg,5
52991,1688,热水,n,neg,7
53004,1688,小时,n,neg,12
53005,1688,才度,n,neg,13
53007,1688,烧水,n,neg,14
53008,1688,速度,n,neg,15
53014,1688,不值,n,neg,18
53016,1688,钱,n,neg,19
53024,1688,品牌,n,neg,20
53041,1688,理由,n,neg,26
53043,1688,借口,n,neg,27
53045,1688,感觉,n,neg,28
53047,1688,坑,n,neg,29
53053,1688,大功率,n,neg,31
53061,1688,垃圾,n,neg,35
53067,1688,平台,n,neg,37
53072,1688,速度,n,neg,40
53076,1688,优势,n,neg,43
53086,1689,评,n,neg,2
53088,1689,卖家,n,neg,3
53091,1689,责任心,n,neg,5
53111,1690,材料,n,neg,3
53113,1690,工人,n,neg,5
53124,1691,小时,n,neg,2
53125,1691,才度,n,neg,3
53136,1691,瓦,n,neg,6
53138,1691,烧,n,neg,7
53143,1691,垃圾,n,neg,9
53145,1691,问,n,neg,10
53146,1691,客服,n,neg,11
53151,1691,客服,n,neg,13
53161,1691,理由,n,neg,17
53166,1691,傻子,n,neg,19
53168,1692,失望透顶,n,neg,1
53173,1692,安装费,n,neg,3
53180,1692,封顶,n,neg,5
53183,1692,讲道理,n,neg,6
53206,1692,客服,n,neg,11
53213,1692,理由,n,neg,16
53224,1692,新房,n,neg,21
53235,1693,消费,vn,neg,3
53239,1693,理由,n,neg,4
53241,1693,墙体,n,neg,6
53248,1693,师傅,nr,neg,9
53249,1693,自带,n,neg,10
53258,1693,态度恶劣,n,neg,15
53261,1693,配件,n,neg,16
53268,1693,钱,n,neg,18
53274,1693,水管,n,neg,20
53276,1693,客户,n,neg,21
53279,1693,配件,n,neg,23
53283,1694,遥控器,n,neg,1
53297,1694,配件,n,neg,7
53300,1695,上门,ns,neg,1
53302,1695,根本就是,n,neg,3
53303,1695,骗人,n,neg,4
53306,1695,收货,n,neg,5
53322,1695,失望透顶,n,neg,9
53344,1695,无人,n,neg,16
53347,1696,垃圾,n,neg,1
53353,1696,热水,n,neg,4
53357,1696,售后,n,neg,5
53369,1696,水压,n,neg,9
53382,1696,品牌,n,neg,13
53397,1696,东西,ns,neg,14
53403,1697,服务态度,n,neg,2
53424,1698,遥控器,n,neg,1
53434,1698,服给,vn,neg,3
53448,1699,电话,n,neg,5
53461,1699,装,n,neg,9
53474,1700,花洒,nr,neg,5
53475,1700,套装,n,neg,6
53481,1700,头,n,neg,9
53484,1700,链接,n,neg,10
53508,1702,商品,n,neg,2
53527,1702,店,n,neg,9
53530,1702,欺,vn,neg,10
53533,1702,办法,n,neg,11
53545,1703,水管,n,neg,5
53546,1703,钱,n,neg,6
53557,1704,人员,n,neg,2
53558,1704,服务,vn,neg,3
53568,1704,师傅,nr,neg,7
53571,1704,管道,n,neg,10
53573,1704,漏水,n,neg,12
53586,1704,公司,n,neg,16
53587,1704,球,n,neg,17
53588,1704,球迷,n,neg,18
53590,1704,公司,n,neg,20
53594,1704,门,n,neg,23
53603,1704,师傅,nr,neg,27
53607,1704,服务,vn,neg,30
53611,1705,烧水,n,neg,1
53617,1705,脑癌,n,neg,4
53619,1705,设计师,n,neg,5
53628,1706,安装费,n,neg,1
53645,1706,霸王,n,neg,7
53646,1706,条款,n,neg,8
53648,1706,机子,n,neg,9
53667,1708,售后,n,neg,2
53669,1708,坑,n,neg,3
53670,1708,钱,n,neg,4
53673,1708,活节,vn,neg,5
53677,1708,阀元,n,neg,6
53684,1708,水龙头,n,neg,8
53693,1708,免费,vn,neg,11
53698,1708,费用,n,neg,14
53701,1708,材料费,n,neg,16
53706,1709,收费,n,neg,1
53718,1710,产品,n,neg,2
53725,1710,毛病,n,neg,4
53730,1710,上门,ns,neg,5
53733,1710,套路,n,neg,7
53735,1710,师傅,nr,neg,8
53738,1710,收费,n,neg,9
53755,1710,厕所,n,neg,16
53758,1710,水管,n,neg,17
53760,1710,距离,n,neg,18
53769,1710,收块,n,neg,22
53775,1710,官方,n,neg,23
53776,1710,收价,n,neg,24
53790,1710,爸,n,neg,27
53795,1710,师傅,nr,neg,29
53802,1710,官方,n,neg,32
53803,1710,价,n,neg,33
53809,1710,师傅,nr,neg,35
53841,1710,师傅,nr,neg,47
53847,1710,插座,n,neg,48
53852,1710,电插座,n,neg,51
53857,1710,插座,n,neg,52
53865,1710,漏电,nz,neg,55
53868,1710,事情,n,neg,56
53897,1710,电插座,n,neg,64
53902,1710,师傅,nr,neg,66
53925,1710,热水澡,n,neg,71
53953,1710,假话,n,neg,80
53956,1710,官方,n,neg,82
53961,1710,事,n,neg,83
53967,1710,牌子,n,neg,84
53976,1710,上门,ns,neg,87
53978,1710,师傅,nr,neg,89
53980,1710,坑人,n,neg,91
53986,1711,图片吧,n,neg,2
54016,1711,样子,n,neg,9
54045,1712,费用,n,neg,5
54052,1712,拆机,n,neg,8
54053,1712,价格,n,neg,9
54055,1712,厂家,n,neg,10
54057,1712,人员,n,neg,12
54064,1712,产品,n,neg,15
54066,1712,漏电,nz,neg,17
54068,1712,厂家,n,neg,18
54070,1712,人员,n,neg,20
54083,1712,客服,n,neg,23
54085,1712,小时,n,neg,24
54089,1712,上门,ns,neg,26
54090,1712,检测,vn,neg,27
54092,1712,检测,vn,neg,28
54097,1712,换,nz,neg,30
54104,1712,检测,vn,neg,33
54110,1712,小时,n,neg,35
54111,1712,检测,vn,neg,36
54123,1713,服务,vn,neg,1
54137,1714,速度,n,neg,2
54146,1715,语,ng,neg,4
54153,1715,星,n,neg,5
54164,1716,网购,n,neg,3
54181,1716,安,ns,neg,12
54193,1716,电话,n,neg,18
54195,1716,时告,n,neg,20
54204,1716,情况,n,neg,23
54210,1717,气死,n,neg,1
54214,1717,师傅,nr,neg,3
54224,1717,水管,n,neg,7
54235,1717,公司,n,neg,9
54244,1717,服务,vn,neg,12
54249,1717,气死,n,neg,13
54254,1718,烧水,n,neg,2
54257,1718,热水,n,neg,4
54263,1719,时间,n,neg,2
54273,1719,时间,n,neg,7
54276,1719,客服,n,neg,9
54281,1719,燃气,n,neg,11
54283,1719,师傅,nr,neg,12
54314,1719,回老家,n,neg,23
54323,1719,水管,n,neg,29
54328,1719,情况,n,neg,31
54335,1719,奇葩,n,neg,33
54338,1719,网购,n,neg,34
54363,1720,申报,nz,neg,10
54372,1720,回老家,n,neg,15
54377,1720,回家,n,neg,17
54385,1720,出厂,n,neg,20
54386,1720,检验,vn,neg,21
54387,1720,合格,n,neg,22
54397,1722,东西,ns,neg,1
54405,1722,免费,vn,neg,6
54420,1722,管子,n,neg,12
54445,1722,出节,vn,neg,20
54459,1722,公司,n,neg,25
54469,1722,损失,n,neg,27
54471,1722,客源,n,neg,28
54477,1722,公司,n,neg,30
54483,1722,产品,n,neg,31
54491,1722,产品,n,neg,34
54498,1722,安装费,n,neg,37
54502,1722,建议,n,neg,39
54505,1722,同胞,n,neg,40
54507,1722,安装费,n,neg,42
54516,1722,金牌,n,neg,44
54517,1722,会员,n,neg,45
54520,1722,购物,n,neg,46
54536,1723,太坑,n,neg,4
54538,1724,烧水,n,neg,1
54556,1724,网购,n,neg,8
54563,1725,热水,n,neg,3
54576,1726,花洒,nr,neg,4
54578,1726,配件,n,neg,5
54592,1727,师傅,nr,neg,2
54593,1727,态度,n,neg,3
54602,1727,热水,n,neg,7
54609,1727,客服,n,neg,10
54610,1727,电话,n,neg,11
54623,1727,老爸,n,neg,15
54634,1727,检查,vn,neg,21
54639,1727,进水口,n,neg,24
54644,1727,时,n,neg,27
54645,1727,热熔胶,n,neg,28
54648,1727,毛丝,n,neg,29
54651,1727,技术,n,neg,31
54652,1727,真差,n,neg,32
54657,1727,公司,n,neg,35
54671,1728,经历,n,neg,4
54674,1728,换货,nz,neg,5
54679,1728,商品,n,neg,8
54691,1728,补偿,vn,neg,11
54695,1728,金卷,n,neg,14
54698,1728,经历,n,neg,16
54708,1728,客服,n,neg,19
54715,1728,教训,vn,neg,22
54721,1729,遥控,vn,neg,1
54722,1729,功能,n,neg,2
54724,1729,大用处,n,neg,4
54728,1729,半胆,n,neg,6
54729,1729,功能,n,neg,7
54738,1729,产品,n,neg,9
54739,1729,性能,n,neg,10
54742,1729,不值,n,neg,11
