,index_content,word,nature,content_type,index_word
44279,1469,发现,v,neg,4
44280,1469,给我发,n,neg,5
44281,1469,错,v,neg,6
44283,1469,货,n,neg,7
44287,1469,遥控器,n,neg,8
44291,1469,度,q,neg,9
44294,1469,泄,vg,neg,10
44295,1469,压阀,n,neg,11
44298,1469,滴水,n,neg,12
44300,1469,滴,v,neg,13
44304,1469,烧水,n,neg,14
44306,1469,两个,m,neg,15
44308,1469,小时,n,neg,16
44310,1469,安装,v,neg,17
44311,1469,人员,n,neg,18
44313,1469,没得说,l,neg,19
44315,1469,新房子,n,neg,20
44316,1469,刚装,n,neg,21
44318,1469,马桶,n,neg,22
44320,1469,问,v,neg,23
44322,1469,没问,v,neg,24
44324,1469,踩,zg,neg,25
44327,1469,瓷砖,n,neg,26
44328,1469,打孔,v,neg,27
44332,1469,打坏,v,neg,28
44335,1469,垃圾,n,neg,29
44336,1469,随地,d,neg,30
44337,1469,扔,v,neg,31
44345,1469,问,v,neg,32
44348,1469,满意,v,neg,33
44351,1469,长,a,neg,34
44352,1469,点心,v,neg,35
44355,1470,下单,n,neg,1
44357,1470,第二天,m,neg,2
44359,1470,降价,n,neg,3
44363,1470,不爽,a,neg,4
44364,1471,产品,n,neg,1
44369,1471,星,n,neg,2
44372,1471,安装,v,neg,3
44373,1471,人员,n,neg,4
44377,1471,询问,v,neg,5
44378,1471,主,b,neg,6
44379,1471,家,q,neg,7
44384,1471,带来,v,neg,8
44386,1471,架子,n,neg,9
44396,1471,架子,n,neg,10
44399,1471,收费,n,neg,11
44401,1471,收,n,neg,12
44404,1471,管子,n,neg,13
44405,1471,配件,n,neg,14
44407,1471,花,v,neg,15
44411,1471,封顶,n,neg,16
44420,1472,好不好,l,neg,1
44421,1472,不好,d,neg,2
44422,1473,售后,n,neg,1
44423,1473,太,d,neg,2
44424,1473,差,a,neg,3
44427,1473,安装,v,neg,4
44428,1473,人员,n,neg,5
44430,1473,储,n,neg,6
44431,1473,水桶,n,neg,7
44432,1473,挂上去,v,neg,8
44434,1473,走,v,neg,9
44437,1473,水,n,neg,10
44439,1473,放,v,neg,11
44445,1473,办法,n,neg,12
44448,1473,一颗,m,neg,13
44449,1473,星,n,neg,14
44452,1473,快递,v,neg,15
44455,1473,第一次,m,neg,16
44459,1473,电器,n,neg,17
44462,1473,失望,v,neg,18
44464,1474,安装,v,neg,1
44465,1474,费用,n,neg,2
44467,1474,安装,v,neg,3
44468,1474,空调,n,neg,4
44470,1474,费用,n,neg,5
44472,1474,贵,a,neg,6
44474,1474,喷壶,n,neg,7
44476,1474,没装,v,neg,8
44477,1474,花,v,neg,9
44481,1474,太,d,neg,10
44482,1474,黑,a,neg,11
44486,1474,客服,n,neg,12
44487,1474,电话,n,neg,13
44489,1474,客服,n,neg,14
44491,1474,网上,s,neg,15
44494,1474,便宜,a,neg,16
44495,1474,安装,v,neg,17
44496,1474,费用,n,neg,18
44498,1474,高,a,neg,19
44501,1474,玩意,n,neg,20
44506,1475,漏水,n,neg,1
44513,1476,遥控器,n,neg,1
44514,1476,没法用,l,neg,2
44520,1477,星,n,neg,1
44523,1477,值得,v,neg,2
44526,1477,自营,vn,neg,3
44528,1477,配送,v,neg,4
44533,1477,幌子,n,neg,5
44535,1477,商品,n,neg,6
44536,1477,介绍,v,neg,7
44538,1477,送货,v,neg,8
44539,1477,时间,n,neg,9
44541,1477,活动,vn,neg,10
44542,1477,优惠,vn,neg,11
44544,1477,客服,n,neg,12
44545,1477,专业,n,neg,13
44551,1477,真的,d,neg,14
44554,1477,时间,n,neg,15
44557,1477,陪,v,neg,16
44558,1477,片子,n,neg,17
44559,1477,玩玩,n,neg,18
44562,1478,配套,a,neg,1
44564,1478,东西,ns,neg,2
44567,1478,配,v,neg,3
44569,1478,膨胀,v,neg,4
44570,1478,螺丝,n,neg,5
44572,1478,泄,vg,neg,6
44573,1478,压阀,n,neg,7
44577,1478,安装工,n,neg,8
44578,1478,上门,ns,neg,9
44579,1478,安装,v,neg,10
44580,1478,时,n,neg,11
44582,1478,消费者,n,neg,12
44583,1478,出钱,v,neg,13
44584,1478,购买,v,neg,14
44589,1478,营销,vn,neg,15
44590,1478,方式,n,neg,16
44593,1478,一种,m,neg,17
44595,1478,骗,v,neg,18
44597,1478,感觉,n,neg,19
44600,1478,语,ng,neg,20
44603,1479,收到,v,neg,1
44605,1479,热,n,neg,2
44606,1479,水桶,n,neg,3
44608,1479,遥控器,n,neg,4
44614,1479,安装费,n,neg,5
44615,1479,收取,v,neg,6
44619,1479,答应,v,neg,7
44620,1479,退,v,neg,8
44622,1479,优惠券,n,neg,9
44626,1479,送,v,neg,10
44628,1479,安装,v,neg,11
44629,1479,师傅,nr,neg,12
44632,1479,约,d,neg,13
44635,1479,时间,n,neg,14
44636,1479,上门,ns,neg,15
44637,1479,安装,v,neg,16
44641,1479,打电话,l,neg,17
44642,1479,求,v,neg,18
44652,1479,约定,v,neg,19
44653,1479,时间,n,neg,20
44654,1479,内来,f,neg,21
44655,1479,装,v,neg,22
44657,1479,申请,v,neg,23
44658,1479,退款,v,neg,24
44666,1479,申请,v,neg,25
44667,1479,退款,v,neg,26
44672,1479,卖家,n,neg,27
44679,1479,换,v,neg,28
44684,1479,上门,ns,neg,29
44689,1479,拆,v,neg,30
44690,1479,旧,a,neg,31
44691,1479,机,n,neg,32
44693,1479,收费,n,neg,33
44695,1480,只能,v,neg,1
44697,1480,安装费,n,neg,2
44699,1480,商品,n,neg,3
44700,1480,界面,n,neg,4
44701,1480,不符,v,neg,5
44705,1480,好多钱,l,neg,6
44706,1481,遥控器,n,neg,1
44709,1481,保修单,n,neg,2
44712,1481,售后,n,neg,3
44713,1481,配件,n,neg,4
44714,1481,太,d,neg,5
44715,1481,扯淡,v,neg,6
44718,1481,太贵,nr,neg,7
44721,1481,物流,n,neg,8
44725,1481,语,ng,neg,9
44728,1481,推荐,v,neg,10
44729,1481,购买,v,neg,11
44732,1481,七八百,m,neg,12
44736,1481,安装,v,neg,13
44737,1481,配件,n,neg,14
44738,1481,收,v,neg,15
44741,1481,一百多,m,neg,16
44744,1481,地方,n,neg,17
44746,1481,买不到,v,neg,18
44751,1481,推荐,v,neg,19
44753,1481,地方,n,neg,20
44754,1481,购买,v,neg,21
44758,1481,配件,n,neg,22
44759,1481,降价,n,neg,23
44764,1482,显示器,n,neg,1
44767,1482,标签,n,neg,2
44768,1482,掉,v,neg,3
44771,1482,太渣,n,neg,4
44774,1483,第一次,m,neg,1
44775,1483,差,a,neg,2
44776,1483,评,n,neg,3
44779,1483,装,v,neg,4
44781,1483,吊顶,n,neg,5
44785,1483,遥控器,n,neg,6
44787,1483,站,v,neg,7
44789,1483,板凳,n,neg,8
44790,1483,上才,t,neg,9
44791,1483,有用,v,neg,10
44797,1483,遥控器,n,neg,11
44799,1483,何用,d,neg,12
44801,1483,断电,n,neg,13
44804,1483,手动,n,neg,14
44805,1483,开机,n,neg,15
44807,1483,遥控,vn,neg,16
44808,1483,开机,n,neg,17
44811,1483,父母,n,neg,18
44818,1483,老人,n,neg,19
44821,1483,推介,v,neg,20
44823,1483,款,n,neg,21
44828,1483,接,v,neg,22
44830,1483,电灯,n,neg,23
44831,1483,开关,v,neg,24
44832,1483,开关,v,neg,25
44837,1483,开灯,v,neg,26
44841,1483,通电,j,neg,27
44843,1483,加热,v,neg,28
44845,1484,来来回回,i,neg,1
44846,1484,更换,v,neg,2
44848,1484,几个,m,neg,3
44852,1484,一点,m,neg,4
44853,1484,质量,n,neg,5
44856,1484,温度,n,neg,6
44857,1484,啪啪,o,neg,7
44858,1484,往下掉,v,neg,8
44863,1484,售后,n,neg,9
44864,1484,修,v,neg,10
44865,1484,不好,d,neg,11
44869,1484,心累,v,neg,12
44871,1485,产品,n,neg,1
44879,1485,送货员,l,neg,2
44880,1485,服务,vn,neg,3
44883,1485,满意,v,neg,4
44889,1485,安装,v,neg,5
44892,1485,满意,v,neg,6
44894,1485,家里,s,neg,7
44895,1485,坏,a,neg,8
44899,1485,一早,d,neg,9
44900,1485,预约,v,neg,10
44902,1485,加急,vn,neg,11
44903,1485,安排,v,neg,12
44905,1485,安装,v,neg,13
44909,1485,来电,v,neg,14
44912,1485,明天,t,neg,15
44929,1486,几天,m,neg,1
44931,1486,降价,n,neg,2
44933,1487,安装,v,neg,1
44934,1487,封顶,n,neg,2
44937,1487,安装,v,neg,3
44938,1487,师傅,nr,neg,4
44943,1487,购买,v,neg,5
44944,1487,第二天,m,neg,6
44945,1487,降价,n,neg,7
44946,1488,售后,n,neg,1
44947,1488,安装,v,neg,2
44948,1488,服务态度,n,neg,3
44950,1488,恶劣,a,neg,4
44953,1488,收,v,neg,5
44955,1488,钱,n,neg,6
44957,1488,收,v,neg,7
44959,1488,钱,n,neg,8
44968,1488,大爷,n,neg,9
44972,1488,上天,t,neg,10
44975,1488,产品,n,neg,11
44977,1488,世界,n,neg,12
44978,1488,第一,m,neg,13
44982,1488,服务,vn,neg,14
44983,1488,垃圾,n,neg,15
44986,1488,照样,d,neg,16
44991,1489,安装,v,neg,1
44992,1489,师傅,nr,neg,2
44993,1489,太,d,neg,3
44995,1489,负责,v,neg,4
45000,1489,家里,s,neg,5
45005,1489,妈,n,neg,6
45007,1489,懂,v,neg,7
45014,1489,妈,n,neg,8
45015,1489,手机,n,neg,9
45016,1489,评论,n,neg,10
45021,1489,评论,n,neg,11
45026,1489,种种原因,n,neg,12
45028,1489,想,v,neg,13
45029,1489,更换,v,neg,14
45031,1489,位置,v,neg,15
45036,1489,负责,v,neg,16
45040,1489,说不,l,neg,17
45041,1489,负责,v,neg,18
45042,1489,二次,m,neg,19
45043,1489,售后服务,l,neg,20
45047,1489,事,n,neg,21
45049,1489,本来,t,neg,22
45052,1489,父母,n,neg,23
45054,1489,礼物,n,neg,24
45058,1489,弄,v,neg,25
45064,1489,一分,m,neg,26
45066,1489,配送,v,neg,27
45068,1489,服务,vn,neg,28
45070,1490,商品,n,neg,1
45074,1490,瑕疵,n,neg,2
45081,1490,装人,n,neg,3
45082,1490,装,v,neg,4
45083,1490,歪,v,neg,5
45088,1490,修正,nr,neg,6
45092,1490,差,a,neg,7
45093,1490,评,n,neg,8
45095,1491,第一次,m,neg,1
45096,1491,消费,vn,neg,2
45098,1491,感觉,n,neg,3
45099,1491,不是太好,l,neg,4
45102,1491,希望,v,neg,5
45103,1491,安装,v,neg,6
45106,1491,有个,r,neg,7
45107,1491,收费,n,neg,8
45108,1491,清单,a,neg,9
45112,1491,乱收,v,neg,10
45116,1492,品牌,n,neg,1
45118,1492,质量,n,neg,2
45119,1492,没得说,l,neg,3
45122,1492,安装费,n,neg,4
45124,1492,太贵,nr,neg,5
45130,1492,材料,n,neg,6
45131,1492,就敢,d,neg,7
45133,1492,百多,m,neg,8
45135,1492,坐地,n,neg,9
45136,1492,起价,v,neg,10
45140,1492,电热,n,neg,11
45141,1492,总共,b,neg,12
45146,1492,千多,m,neg,13
45150,1492,实惠,vn,neg,14
45154,1493,热,n,neg,1
45155,1493,水量,n,neg,2
45156,1493,太小,n,neg,3
45159,1493,一分钱,n,neg,4
45160,1493,一分货,n,neg,5
45161,1494,售后,n,neg,1
45162,1494,垃圾,n,neg,2
45166,1494,不出,v,neg,3
45167,1494,热水,n,neg,4
45169,1494,售,v,neg,5
45174,1494,盖,v,neg,6
45175,1494,诱导,vn,neg,7
45177,1494,父母,n,neg,8
45178,1494,发短信,j,neg,9
45181,1494,修好,v,neg,10
45183,1494,答应,v,neg,11
45185,1494,两天,m,neg,12
45190,1494,半个,m,neg,13
45191,1494,月,m,neg,14
45193,1494,没来,v,neg,15
45195,1494,真心,d,neg,16
45196,1494,垃圾,n,neg,17
45197,1494,售后,n,neg,18
45199,1495,安装,v,neg,1
45203,1495,质量,n,neg,2
45204,1495,没的说,l,neg,3
45206,1495,头天,t,neg,4
45207,1495,晚上,t,neg,5
45208,1495,烧,v,neg,6
45210,1495,水,n,neg,7
45211,1495,断电,n,neg,8
45213,1495,第二天,m,neg,9
45214,1495,早上,t,neg,10
45215,1495,水,n,neg,11
45218,1495,热,a,neg,12
45222,1495,品牌,n,neg,13
45224,1495,送货,v,neg,14
45227,1495,服务态度,n,neg,15
45232,1495,安装费,n,neg,16
45233,1495,太贵,nr,neg,17
45237,1495,架子,n,neg,18
45242,1495,咨询,vn,neg,19
45246,1495,三十几,m,neg,20
45248,1495,不知,v,neg,21
45250,1495,厂家,n,neg,22
45251,1495,订,v,neg,23
45254,1495,价位,n,neg,24
45256,1495,安装,v,neg,25
45257,1495,师傅,nr,neg,26
45259,1495,加价,v,neg,27
45261,1495,真的,d,neg,28
45265,1495,气愤,n,neg,29
45268,1496,烧水,n,neg,1
45269,1496,速度,n,neg,2
45270,1496,太慢,a,neg,3
45273,1496,没什么,l,neg,4
45278,1496,退货,v,neg,5
45279,1496,太,d,neg,6
45280,1496,麻烦,an,neg,7
45282,1496,不退,v,neg,8
45287,1496,星,n,neg,9
45291,1497,售后,n,neg,1
45292,1497,安装,v,neg,2
45294,1497,黑,a,neg,3
45297,1497,配料,n,neg,4
45298,1497,三百,m,neg,5
45300,1497,手工费,n,neg,6
45301,1497,一百二,m,neg,7
45313,1499,乱收费,n,neg,1
45316,1499,配件,n,neg,2
45318,1500,评论,n,neg,1
45320,1500,安装费,n,neg,2
45321,1500,贵,a,neg,3
45324,1500,试试,vn,neg,4
45328,1500,真,d,neg,5
45329,1500,特么,d,neg,6
45330,1500,贵,a,neg,7
45332,1500,水电,n,neg,8
45334,1500,改好,v,neg,9
45337,1500,不用,v,neg,10
45339,1500,弄,v,neg,11
45343,1500,装,v,neg,12
45346,1500,行,v,neg,13
45349,1500,道,q,neg,14
45350,1500,螺丝,n,neg,15
45352,1500,根管,n,neg,16
45356,1500,混,v,neg,17
45357,1500,水阀,n,neg,18
45364,1500,收费,n,neg,19
45365,1500,单上,n,neg,20
45368,1500,好几十,m,neg,21
45371,1500,收,v,neg,22
45374,1500,俩个,m,neg,23
45375,1500,遮丑,v,neg,24
45376,1500,盖,v,neg,25
45381,1500,抢,v,neg,26
45383,1500,没买,v,neg,27
45385,1500,朋友,n,neg,28
45390,1500,配件,n,neg,29
45393,1500,烧水,n,neg,30
45394,1500,速度,n,neg,31
45396,1500,慢,a,neg,32
45399,1500,物流,n,neg,33
45401,1500,说好,v,neg,34
45402,1500,点,m,neg,35
45404,1500,送,v,neg,36
45410,1500,点,m,neg,37
45414,1500,伤,v,neg,38
45417,1500,电器,n,neg,39
45422,1501,配送,v,neg,1
45423,1501,员,zg,neg,2
45424,1501,态度,n,neg,3
45425,1501,真的,d,neg,4
45426,1501,差,a,neg,5
45428,1501,安装,v,neg,6
45429,1501,额外,b,neg,7
45430,1501,收钱,v,neg,8
45435,1501,蛮横,a,neg,9
45440,1501,购物,n,neg,10
45442,1501,唯一,b,neg,11
45444,1501,差,a,neg,12
45445,1501,评,n,neg,13
45447,1502,大大的,nz,neg,1
45448,1502,差,a,neg,2
45449,1502,评,n,neg,3
45452,1502,第一次,m,neg,4
45453,1502,送来,v,neg,5
45457,1502,屏幕,n,neg,6
45459,1502,坏,a,neg,7
45462,1502,磕碰,v,neg,8
45470,1502,客服,n,neg,9
45477,1502,换,nz,neg,10
45480,1502,只能,v,neg,11
45481,1502,赔,v,neg,12
45483,1502,块钱,n,neg,13
45490,1502,同意,d,neg,14
45499,1502,换,v,neg,15
45506,1502,第二次,m,neg,16
45507,1502,送来,v,neg,17
45511,1502,屏幕,n,neg,18
45512,1502,磕碰,v,neg,19
45519,1502,过分,n,neg,20
45525,1502,包装,v,neg,21
45530,1502,打开,v,neg,22
45541,1502,个别人,n,neg,23
45542,1502,退换,v,neg,24
45549,1502,拉过来,l,neg,25
45555,1502,拉走,v,neg,26
45556,1502,换,v,neg,27
45560,1502,来回,v,neg,28
45561,1502,第三次,m,neg,29
45566,1502,新,a,neg,30
45571,1502,外面,f,neg,31
45573,1502,一层,m,neg,32
45574,1502,塑料,n,neg,33
45575,1502,保护膜,n,neg,34
45579,1502,前,f,neg,35
45580,1502,两台,m,neg,36
45587,1502,问,v,neg,37
45588,1502,售后,n,neg,38
45592,1502,不出,v,neg,39
45594,1502,像样,v,neg,40
45596,1502,解释,v,neg,41
45603,1502,气死我了,l,neg,42
45611,1502,他家,r,neg,43
45613,1502,东西,ns,neg,44
45618,1503,久,a,neg,1
45624,1503,房子,n,neg,2
45626,1503,出租,v,neg,3
45630,1503,选,v,neg,4
45632,1503,家电,j,neg,5
45634,1503,便宜,a,neg,6
45640,1503,打开,v,neg,7
45641,1503,发现,v,neg,8
45644,1503,写,v,neg,9
45646,1503,遥控,vn,neg,10
45651,1503,记得,v,neg,11
45652,1503,装,v,neg,12
45657,1503,问,v,neg,13
45658,1503,师傅,nr,neg,14
45662,1503,家电,j,neg,15
45663,1503,手机,n,neg,16
45667,1503,遥控,vn,neg,17
45669,1503,帮,v,neg,18
45672,1503,可不可以,c,neg,19
45675,1503,师傅,nr,neg,20
45678,1503,不行,v,neg,21
45686,1503,从始至终,l,neg,22
45689,1503,遥控,vn,neg,23
45691,1503,装完,v,neg,24
45692,1503,剩,v,neg,25
45694,1503,花,v,neg,26
45695,1503,洒,v,neg,27
45698,1503,问,v,neg,28
45700,1503,师傅,nr,neg,29
45709,1503,问,n,neg,30
45710,1503,客服,n,neg,31
45716,1503,没收,v,neg,32
45718,1503,遥控,vn,neg,33
45722,1503,字,n,neg,34
45724,1503,回,v,neg,35
45729,1503,牛,n,neg,36
45730,1503,逼,v,neg,37
45734,1503,洗衣机,n,neg,38
45735,1503,冰箱,n,neg,39
45744,1503,售后,n,neg,40
45745,1503,真,d,neg,41
45746,1503,心想,n,neg,42
45747,1503,骂人,n,neg,43
45751,1503,回,v,neg,44
45753,1503,字,n,neg,45
45756,1503,累,a,neg,46
45758,1504,安装,v,neg,1
45759,1504,师傅,nr,neg,2
45763,1504,挂上去,v,neg,3
45766,1504,事情,n,neg,4
45774,1504,帮忙,v,neg,5
45776,1504,混,n,neg,6
45777,1504,水化,n,neg,7
45778,1504,安装,v,neg,8
45785,1504,安装,v,neg,9
45793,1504,工具,n,neg,10
45802,1504,星,n,neg,11
45804,1504,先,d,neg,12
45807,1504,质量,n,neg,13
45811,1504,态度,n,neg,14
45814,1504,星,n,neg,15
45816,1504,不想,v,neg,16
45819,1505,家里,s,neg,1
45820,1505,老人,n,neg,2
45824,1505,安装费,n,neg,3
45826,1505,三百块,m,neg,4
45829,1505,真,d,neg,5
45830,1505,坑人,n,neg,6
45831,1506,质量,n,neg,1
45832,1506,太,d,neg,2
45833,1506,差,a,neg,3
45837,1506,台,q,neg,4
45840,1506,台,q,neg,5
45841,1506,漏水,n,neg,6
45847,1506,解决,v,neg,7
45851,1507,花钱买,ns,neg,1
45853,1507,开心,v,neg,2
45857,1507,供应商,n,neg,3
45859,1507,制裁,n,neg,4
45861,1507,缺少,v,neg,5
45862,1507,遥控器,n,neg,6
45866,1507,配送,v,neg,7
45868,1507,非要,b,neg,8
45871,1507,提,v,neg,9
45873,1507,态度,n,neg,10
45875,1507,差,a,neg,11
45877,1507,一副,m,neg,12
45878,1507,爱,v,neg,13
45880,1507,不买,v,neg,14
45882,1507,吊样,n,neg,15
45886,1508,坑,n,neg,1
45889,1508,回家,n,neg,2
45890,1508,安排,v,neg,3
45891,1508,师傅,nr,neg,4
45892,1508,上门,ns,neg,5
45894,1508,强制,v,neg,6
45895,1508,购买,v,neg,7
45897,1508,辅材,n,neg,8
45903,1508,条,n,neg,9
45904,1508,胶管,n,neg,10
45907,1508,弯头,v,neg,11
45910,1508,要说,c,neg,12
45913,1508,搞好,v,neg,13
45914,1508,还好,v,neg,14
45917,1508,搞好,v,neg,15
45919,1508,新房子,n,neg,16
45921,1508,打孔,v,neg,17
45922,1508,挂上去,v,neg,18
45927,1508,安装,v,neg,19
45929,1508,工人,n,neg,20
45932,1508,要买,v,neg,21
45933,1508,辅材,n,neg,22
45937,1508,走,v,neg,23
45940,1508,态度,n,neg,24
45942,1508,不好,d,neg,25
45946,1508,亲们,n,neg,26
45947,1508,到时候,l,neg,27
45954,1508,坑,n,neg,28
45957,1508,不好,d,neg,29
45961,1508,店大欺客,vn,neg,30
45963,1508,没错,v,neg,31
45966,1509,安装,v,neg,1
45967,1509,费用,n,neg,2
45968,1509,高,a,neg,3
45970,1509,收,v,neg,4
45974,1510,说好,v,neg,1
45976,1510,包,v,neg,2
45977,1510,安装,v,neg,3
45984,1510,包,v,neg,4
45985,1510,安装,v,neg,5
45988,1510,简单,a,neg,6
45990,1510,两个,m,neg,7
45991,1510,孔,n,neg,8
45993,1510,机器,n,neg,9
45996,1510,挂,v,neg,10
45999,1510,水,n,neg,11
46000,1510,不通,a,neg,12
46002,1510,电,n,neg,13
46004,1510,不通,a,neg,14
46010,1510,早,a,neg,15
46012,1510,实体店,n,neg,16
46016,1511,安装,v,neg,1
46017,1511,人员,n,neg,2
46018,1511,态度,n,neg,3
46019,1511,不好,d,neg,4
46027,1511,好几家,m,neg,5
46031,1511,特么,d,neg,6
46033,1511,喷头,v,neg,7
46038,1511,安装,v,neg,8
46042,1511,家,q,neg,9
46044,1511,客户,n,neg,10
46046,1511,安装,v,neg,11
46055,1511,安装,v,neg,12
46060,1511,老妈,n,neg,13
46068,1511,材料,n,neg,14
46069,1511,安装,v,neg,15
46074,1511,忙,v,neg,16
46076,1511,家里,s,neg,17
46078,1511,东西,ns,neg,18
46086,1511,安装,v,neg,19
46087,1511,喷头,v,neg,20
46090,1511,安装,v,neg,21
46094,1511,走,v,neg,22
46097,1511,算了,v,neg,23
46101,1511,打眼,v,neg,24
46107,1511,权当,n,neg,25
46112,1512,无论是,c,neg,1
46113,1512,质量,n,neg,2
46115,1512,服务,vn,neg,3
46118,1512,差,a,neg,4
46120,1512,负责,v,neg,5
46121,1512,装修,v,neg,6
46123,1512,人员,n,neg,7
46126,1512,负责,v,neg,8
46129,1512,检查,vn,neg,9
46135,1512,走,v,neg,10
46138,1512,好评,v,neg,11
46141,1512,刷,v,neg,12
46153,1513,安装,v,neg,1
46156,1513,水管,n,neg,2
46158,1513,接头,v,neg,3
46161,1513,收钱,v,neg,4
46163,1513,欺骗,v,neg,5
46164,1513,消费者,n,neg,6
46166,1513,不合理,n,neg,7
46171,1514,就用,v,neg,1
46174,1514,几个,m,neg,2
46175,1514,东西,ns,neg,3
46179,1514,钱,n,neg,4
46182,1514,服,v,neg,5
46185,1514,差,a,neg,6
46186,1514,评,n,neg,7
46224,1515,感觉,n,neg,1
46226,1515,坑,n,neg,2
46232,1515,安装,v,neg,3
46234,1515,费用,n,neg,4
46237,1515,果断,d,neg,5
46238,1515,下次,t,neg,6
46245,1516,物流,n,neg,1
46246,1516,很快,d,neg,2
46248,1516,东西,ns,neg,3
46249,1516,价格,n,neg,4
46251,1516,便宜,a,neg,5
46253,1516,不到,v,neg,6
46254,1516,九百,m,neg,7
46257,1516,没什么,l,neg,8
46262,1516,联保,j,neg,9
46265,1516,安装,v,neg,10
46266,1516,花,v,neg,11
46268,1516,不到,v,neg,12
46269,1516,三百,m,neg,13
46274,1516,东西,ns,neg,14
46280,1516,差评,n,neg,15
46284,1516,放到,v,neg,16
46285,1516,好评,v,neg,17
46289,1517,安装,v,neg,1
46292,1517,抢钱,v,neg,2
46295,1517,安装,v,neg,3
46303,1517,购物,n,neg,4
46305,1517,页,m,neg,5
46306,1517,打开,v,neg,6
46308,1517,标准,n,neg,7
46312,1517,结算,v,neg,8
46315,1517,想,v,neg,9
46319,1517,管件,n,neg,10
46320,1517,收费,n,neg,11
46324,1517,架子,n,neg,12
46339,1517,企业,n,neg,13
46342,1517,低,a,neg,14
46344,1517,产品价格,n,neg,15
46347,1517,售后,n,neg,16
46348,1517,差,a,neg,17
46353,1517,抹杀,v,neg,18
46356,1517,月,m,neg,19
46357,1517,购物,n,neg,20
46360,1517,心情,n,neg,21
46364,1517,安装,v,neg,22
46365,1517,抹杀,v,neg,23
46369,1517,弄,v,neg,24
46371,1517,哑口无言,i,neg,25
46373,1517,页面,n,neg,26
46375,1517,写,v,neg,27
46377,1517,标准,n,neg,28
46381,1517,理解,v,neg,29
46383,1517,企业,n,neg,30
46385,1517,容忍,a,neg,31
46386,1517,基层,n,neg,32
46387,1517,售后,n,neg,33
46388,1517,人员,n,neg,34
46390,1517,劣质,n,neg,35
46392,1517,服务,vn,neg,36
46393,1518,垃圾,n,neg,1
46395,1518,安装费,n,neg,2
46397,1519,真的,d,neg,1
46399,1519,想,v,neg,2
46400,1519,骂,v,neg,3
46402,1519,售后,n,neg,4
46405,1519,真的,d,neg,5
46406,1519,太,d,neg,6
46407,1519,差,a,neg,7
46412,1519,提个醒,v,neg,8
46414,1519,买完,v,neg,9
46417,1519,客服,n,neg,10
46418,1519,坑,n,neg,11
46419,1519,一笔,m,neg,12
46420,1520,安装,v,neg,1
46422,1520,花,v,neg,2
46424,1520,材料费,n,neg,3
46427,1520,买得起,v,neg,4
46428,1520,装不起,v,neg,5
46431,1521,第一次,m,neg,1
46433,1521,差评,n,neg,2
46437,1521,满意,v,neg,3
46441,1522,安装,v,neg,1
46442,1522,人员,n,neg,2
46443,1522,吊子,n,neg,3
46444,1522,高,a,neg,4
46452,1522,挂上去,v,neg,5
46455,1522,水管,n,neg,6
46458,1522,找,v,neg,7
46460,1522,接,v,neg,8
46462,1523,售后服务,l,neg,1
46463,1523,超级,b,neg,2
46464,1523,差,a,neg,3
46466,1523,售后服务,l,neg,4
46467,1523,超级,b,neg,5
46468,1523,差,a,neg,6
46470,1523,售后服务,l,neg,7
46471,1523,超级,b,neg,8
46472,1523,差,a,neg,9
46474,1523,售后服务,l,neg,10
46475,1523,超级,b,neg,11
46476,1523,差,a,neg,12
46478,1523,售后服务,l,neg,13
46479,1523,超级,b,neg,14
46480,1523,差,a,neg,15
46482,1523,售后服务,l,neg,16
46483,1523,超级,b,neg,17
46484,1523,差,a,neg,18
46486,1523,售后服务,l,neg,19
46487,1523,超级,b,neg,20
46488,1523,差,a,neg,21
46490,1523,售后服务,l,neg,22
46491,1523,超级,b,neg,23
46492,1523,差,a,neg,24
46494,1523,售后服务,l,neg,25
46495,1523,超级,b,neg,26
46496,1523,差,a,neg,27
46498,1523,售后服务,l,neg,28
46499,1523,超级,b,neg,29
46500,1523,差,a,neg,30
46502,1523,售后服务,l,neg,31
46503,1523,超级,b,neg,32
46504,1523,差,a,neg,33
46506,1523,售后服务,l,neg,34
46507,1523,超级,b,neg,35
46508,1523,差,a,neg,36
46510,1523,售后服务,l,neg,37
46511,1523,超级,b,neg,38
46512,1523,差,a,neg,39
46514,1523,售后服务,l,neg,40
46515,1523,超级,b,neg,41
46516,1523,差,a,neg,42
46518,1523,售后服务,l,neg,43
46519,1523,超级,b,neg,44
46520,1523,差,a,neg,45
46522,1523,售后服务,l,neg,46
46523,1523,超级,b,neg,47
46524,1523,差,a,neg,48
46526,1523,售后服务,l,neg,49
46527,1523,超级,b,neg,50
46528,1523,差,a,neg,51
46530,1523,售后服务,l,neg,52
46531,1523,超级,b,neg,53
46532,1523,差,a,neg,54
46534,1523,售后服务,l,neg,55
46535,1523,超级,b,neg,56
46536,1523,差,a,neg,57
46538,1523,售后服务,l,neg,58
46539,1523,超级,b,neg,59
46540,1523,差,a,neg,60
46542,1523,售后服务,l,neg,61
46543,1523,超级,b,neg,62
46544,1523,差,a,neg,63
46546,1523,售后服务,l,neg,64
46547,1523,超级,b,neg,65
46548,1523,差,a,neg,66
46550,1523,售后服务,l,neg,67
46551,1523,超级,b,neg,68
46552,1523,差,a,neg,69
46554,1523,售后服务,l,neg,70
46555,1523,超级,b,neg,71
46556,1523,差,a,neg,72
46558,1523,售后服务,l,neg,73
